,sentence,Word,NER
51039,2525,Dolly,B-person
51040,2525,takes,O
51041,2525,lead,O
51042,2525,with,O
51043,2525,Barnsley,B-person
51044,2525,close,O
51045,2525,behind,O
51046,2525,.,O
51048,2526,@adventfear,O
51049,2526,Yeah,O
51050,2526,",",O
51051,2526,ever,O
51052,2526,since,O
51053,2526,Eddie,B-person
51054,2526,saw,O
51055,2526,Barry,B-person
51056,2526,'s,O
51057,2526,quick,O
51058,2526,reflexes,O
51059,2526,when,O
51060,2526,he,O
51061,2526,was,O
51062,2526,healing,O
51063,2526,in,O
51064,2526,the,O
51065,2526,hospital,O
51066,2526,I,O
51067,2526,thought,O
51068,2526,he,O
51069,2526,may,O
51070,2526,realize,O
51071,2526,he,O
51072,2526,'s,O
51073,2526,The,B-person
51074,2526,Flash,I-person
51075,2526,.,O
51077,2527,RT,O
51078,2527,@mlitzinger,O
51079,2527,:,O
51080,2527,Beast,O
51081,2527,mode,O
51082,2527,on,O
51083,2527,?,O
51084,2527,It,O
51085,2527,'s,O
51086,2527,been,O
51087,2527,on,O
51088,2527,since,O
51089,2527,August,O
51090,2527,!,O
51091,2527,Game,O
51092,2527,clock,O
51093,2527,is,O
51094,2527,on,O
51095,2527,!,O
51096,2527,@uncswimdive,O
51097,2527,#GoHeels,O
51098,2527,http://t.co/hyovyG9QGN,O
51100,2528,@DONNlEDORKO,O
51101,2528,GOOD,O
51102,2528,LUCK,O
51103,2528,MEETING,O
51104,2528,JAKE,B-person
51105,2528,TOMORROW,O
51106,2528,IM,O
51107,2528,SO,O
51108,2528,EXCITED,O
51109,2528,FOR,O
51110,2528,YOU,O
51111,2528,OMG,O
51112,2528,!!!!,O
51114,2529,may,O
51115,2529,tapos,O
51116,2529,na,O
51117,2529,kong,O
51118,2529,isang,O
51119,2529,article,O
51120,2529,huhuhu,O
51121,2529,nakakaiyak,O
51123,2530,#Steelers,B-group
51124,2530,face,O
51125,2530,3rd,O
51126,2530,and,O
51127,2530,8,O
51128,2530,from,O
51129,2530,the,O
51130,2530,PIT,O
51131,2530,37,O
51132,2530,.,O
51133,2530,3:01,O
51134,2530,left,O
51135,2530,.,O
51137,2531,Just,O
51138,2531,when,O
51139,2531,I,O
51140,2531,can,O
51141,2531,get,O
51142,2531,all,O
51143,2531,my,O
51144,2531,hair,O
51145,2531,into,O
51146,2531,a,O
51147,2531,ponytail,O
51148,2531,without,O
51149,2531,looking,O
51150,2531,like,O
51151,2531,a,O
51152,2531,little,O
51153,2531,German,O
51154,2531,boy+rat,O
51155,2531,tail,O
51156,2531,",",O
51157,2531,I'm,O
51158,2531,cutting,O
51159,2531,it,O
51160,2531,again,O
51161,2531,tomorrow,O
51162,2531,.,O
51164,2532,Big,B-creative-work
51165,2532,hero,I-creative-work
51166,2532,6,I-creative-work
51167,2532,booked,O
51168,2532,for,O
51169,2532,tomorrow,O
51170,2532,",",O
51171,2532,me,O
51172,2532,and,O
51173,2532,Lou,B-person
51174,2532,are,O
51175,2532,still,O
51176,2532,7,O
51177,2532,at,O
51178,2532,heart,O
51180,2533,@louiseweir2014,O
51181,2533,@bill6378,O
51182,2533,@DandyInTheRough,O
51183,2533,@truckpartstores,O
51184,2533,@wplrfanfm,O
51185,2533,@jc,O
51186,2533,@CAT1PRO,O
51187,2533,@chillyzag,O
51188,2533,@nibjones,O
51189,2533,happy,O
51190,2533,Thursday,O
51191,2533,to,O
51192,2533,you,O
51193,2533,too,O
51195,2534,RT,O
51196,2534,@boycottsunnews,O
51197,2534,:,O
51198,2534,Who,O
51199,2534,runs,O
51200,2534,sun,B-corporation
51201,2534,news,I-corporation
51202,2534,?,O
51203,2534,Harper,B-person
51204,2534,'s,O
51205,2534,men,O
51206,2534,do,O
51207,2534,.,O
51208,2534,#cdnpoli,O
51209,2534,#topoli,O
51210,2534,#cpc,O
51211,2534,http://t.co/v6rKLgHdg9,O
51213,2535,2,O
51214,2535,years,O
51215,2535,and,O
51216,2535,9,O
51217,2535,months,O
51218,2535,",",O
51219,2535,but,O
51220,2535,who,O
51221,2535,'s,O
51222,2535,counting,O
51223,2535,.,O
51224,2535,October,O
51225,2535,24th,O
51226,2535,2017,O
51227,2535,can't,O
51228,2535,come,O
51229,2535,soon,O
51230,2535,enough,O
51231,2535,.,O
51233,2536,RT,O
51234,2536,@onedirection,O
51235,2536,:,O
51236,2536,The,O
51237,2536,#FOURVinyl,O
51238,2536,is,O
51239,2536,available,O
51240,2536,on,O
51241,2536,the,O
51242,2536,15th,O
51243,2536,Dec,O
51244,2536,!,O
51245,2536,Pre-order,O
51246,2536,now,O
51247,2536,:,O
51248,2536,http://t.co/A4W0GfxUtz,O
51249,2536,http://t.co/Bk7UpIexPD,O
51251,2537,Thu,O
51252,2537,Jan,O
51253,2537,22,O
51254,2537,03:07,O
51255,2537,:,O
51256,2537,43,O
51257,2537,IST,O
51258,2537,2015,O
51260,2538,@null,O
51261,2538,http://t.co/9LprX2lltS,O
51262,2538,December,O
51263,2538,30,O
51264,2538,",",O
51265,2538,2014,O
51266,2538,at,O
51267,2538,12:28,O
51268,2538,AM,O
51270,2539,5,O
51271,2539,things,O
51272,2539,you,O
51273,2539,need,O
51274,2539,to,O
51275,2539,know,O
51276,2539,Monday,O
51277,2539,http://t.co/DEcBH5LcXH,O
51278,2539,http://t.co/sERc9NnWAH,O
51280,2540,Gonna,O
51281,2540,buy,O
51282,2540,$20,O
51283,2540,worth,O
51284,2540,of,O
51285,2540,snacks,O
51286,2540,for,O
51287,2540,1st,O
51288,2540,block,O
51289,2540,tomorrow,O
51291,2541,2020,O
51292,2541,PG,O
51293,2541,Khalen,B-person
51294,2541,"""",I-person
51295,2541,KK,I-person
51296,2541,"""",I-person
51297,2541,Robinson,I-person
51298,2541,w/,O
51299,2541,15,O
51300,2541,points,O
51301,2541,",",O
51302,2541,5,O
51303,2541,assists,O
51304,2541,",",O
51305,2541,2,O
51306,2541,rebounds,O
51307,2541,and,O
51308,2541,2,O
51309,2541,steals,O
51310,2541,in,O
51311,2541,9th,O
51312,2541,grade,O
51313,2541,game,O
51314,2541,!!,O
51315,2541,Episcopal,B-group
51316,2541,48,O
51317,2541,Mayflower,B-group
51318,2541,36,O
51320,2542,TmarTn,O
51321,2542,may,O
51322,2542,have,O
51323,2542,gotten,O
51324,2542,a,O
51325,2542,GT-R,B-product
51326,2542,",",O
51327,2542,by,O
51328,2542,I'm,O
51329,2542,getting,O
51330,2542,a,O
51331,2542,M3,B-product
51332,2542,",",O
51333,2542,and,O
51334,2542,that,O
51335,2542,means,O
51336,2542,something,O
51337,2542,.,O
51339,2543,Winter,O
51340,2543,or,O
51341,2543,not,O
51342,2543,it,O
51343,2543,'s,O
51344,2543,so,O
51345,2543,hard,O
51346,2543,to,O
51347,2543,wake,O
51348,2543,up,O
51349,2543,in,O
51350,2543,a,O
51351,2543,good,O
51352,2543,mood,O
51353,2543,when,O
51354,2543,the,O
51355,2543,sun,O
51356,2543,isn't,O
51357,2543,shining,O
51358,2543,through,O
51359,2543,the,O
51360,2543,window,O
51362,2544,RT,O
51363,2544,@HarryxClique,O
51364,2544,:,O
51365,2544,RT,O
51366,2544,IF,O
51367,2544,I,O
51368,2544,SHOULD,O
51369,2544,POST,O
51370,2544,A,O
51371,2544,SELFIE,O
51372,2544,?,O
51373,2544,just,O
51374,2544,a,O
51375,2544,warning,O
51376,2544,:,O
51377,2544,your,O
51378,2544,reaction,O
51379,2544,may,O
51380,2544,be,O
51381,2544,similar,O
51382,2544,to,O
51383,2544,this,O
51384,2544,http://t.co/mMgy2EITEB,O
51386,2545,@janzensational,O
51387,2545,at,O
51388,2545,least,O
51389,2545,may,O
51390,2545,date,O
51391,2545,ka,O
51392,2545,na,O
51393,2545,hahaha,O
51394,2545,.,O
51395,2545,Goodluck,O
51396,2545,zen,O
51397,2545,!,O
51398,2545,:,O
51399,2545,*,O
51401,2546,@thegreatcoso,O
51402,2546,@Boavenossa,O
51403,2546,@EllaTambien06,O
51404,2546,alejo,O
51405,2546,vive,O
51406,2546,en,O
51407,2546,mar,O
51408,2546,del,O
51409,2546,plata,O
51410,2546,.,O
51411,2546,Que,O
51412,2546,puede,O
51413,2546,saber,O
51414,2546,de,O
51415,2546,cosas,O
51416,2546,del,O
51417,2546,campo,O
51418,2546,?,O
51420,2547,Thinking,O
51421,2547,about,O
51422,2547,Bowlounge,B-location
51423,2547,on,O
51424,2547,Saturday,O
51425,2547,night,O
51426,2547,.,O
51428,2548,sur,O
51429,2548,mon,O
51430,2548,blog,O
51431,2548,j'ai,O
51432,2548,entre,O
51433,2548,10,O
51434,2548,et,O
51435,2548,20,O
51436,2548,visites,O
51437,2548,par,O
51438,2548,jour,O
51439,2548,!!!,O
51441,2549,Have,O
51442,2549,a,O
51443,2549,great,O
51444,2549,Saturday,O
51445,2549,!!,O
51446,2549,http://t.co/NkMiywDkzI,O
51448,2550,Film,O
51449,2550,Friday,O
51450,2550,(,O
51451,2550,12/12),O
51452,2550,:,O
51453,2550,This,O
51454,2550,Week,O
51455,2550,'s,O
51456,2550,New,O
51457,2550,Movies,O
51458,2550,&amp;,O
51459,2550,Trailers,O
51460,2550,:,O
51461,2550,Find,O
51462,2550,a,O
51463,2550,guide,O
51464,2550,to,O
51465,2550,this,O
51466,2550,weekend,O
51467,2550,'s,O
51468,2550,new,O
51469,2550,theatrical,O
51470,2550,releases,O
51471,2550,...,O
51472,2550,http://t.co/WBTZujqU8n,O
51474,2551,Good,O
51475,2551,#Monday,O
51476,2551,Morning,O
51477,2551,to,O
51478,2551,ya,O
51479,2551,!,O
51480,2551,@rashivats,O
51481,2551,@FOX26Caitilin,O
51482,2551,and,O
51483,2551,I,O
51484,2551,are,O
51485,2551,all,O
51486,2551,ready,O
51487,2551,to,O
51488,2551,help,O
51489,2551,you,O
51490,2551,#WAKEUP,O
51491,2551,&amp;,O
51492,2551,get,O
51493,2551,to,O
51494,2551,work,O
51495,2551,on,O
51496,2551,time,O
51497,2551,!,O
51498,2551,Join,O
51499,2551,us,O
51500,2551,on,O
51501,2551,#fox26,O
51503,2552,spm,O
51504,2552,2015,O
51505,2552,date,O
51506,2552,is,O
51507,2552,on,O
51508,2552,2,O
51509,2552,nov,O
51511,2553,#AAP,O
51512,2553,Thanks,O
51513,2553,Chetan,O
51514,2553,Sahebrao,O
51515,2553,Pagar,O
51516,2553,From,O
51517,2553,MAHARASHTRA(INDIA,O
51518,2553,),O
51519,2553,For,O
51520,2553,Donating,O
51521,2553,Rs,O
51522,2553,1000,O
51523,2553,With,O
51524,2553,Tx,O
51525,2553,.,O
51526,2553,NE448350,O
51527,2553,On,O
51528,2553,Feb,O
51529,2553,1,O
51530,2553,2015,O
51531,2553,11:11,O
51532,2553,PM,O
51533,2553,#MyCMKejriwal,O
51535,2554,RT,O
51536,2554,@CustomCutting,O
51537,2554,:,O
51538,2554,January,O
51539,2554,Sale,O
51540,2554,Tassel,O
51541,2554,Necklace,O
51542,2554,.,O
51543,2554,Free,O
51544,2554,matching,O
51545,2554,by,O
51546,2554,JabberDuck,B-corporation
51547,2554,http://t.co/E49oQfaG69,O
51548,2554,http://t.co/V5KFkxnfBC,O
51550,2555,Just,O
51551,2555,played,O
51552,2555,:,O
51553,2555,Hopi,O
51554,2555,Rainbow,O
51555,2555,Dance,O
51556,2555,-,O
51557,2555,Roger,B-person
51558,2555,Mase,I-person
51559,2555,and,O
51560,2555,The,O
51561,2555,Singers,O
51562,2555,From,O
51563,2555,2nd,O
51564,2555,Mesa,O
51566,2556,http://t.co/YVZNo1gIP8,O
51567,2556,January,O
51568,2556,09,O
51569,2556,",",O
51570,2556,2015,O
51571,2556,at,O
51572,2556,11:40,O
51573,2556,PM,O
51575,2557,Clash,O
51576,2557,of,O
51577,2557,Clans,O
51578,2557,:,O
51579,2557,Max,O
51580,2557,Out,O
51581,2557,Monday,O
51582,2557,!,O
51583,2557,-,O
51584,2557,Level,O
51585,2557,6,O
51586,2557,Balloons,O
51587,2557,:,O
51588,2557,http://t.co/XAsujXB4ku,O
51589,2557,via,O
51590,2557,@YouTube,O
51592,2558,Happy,O
51593,2558,Friday,O
51594,2558,.,O
51595,2558,Suck,O
51596,2558,my,O
51597,2558,dick,O
51598,2558,.,O
51600,2559,Win,O
51601,2559,today,O
51602,2559,and,O
51603,2559,we'll,O
51604,2559,still,O
51605,2559,be,O
51606,2559,in,O
51607,2559,all,O
51608,2559,4,O
51609,2559,competitions,O
51610,2559,by,O
51611,2559,February,O
51612,2559,...,O
51613,2559,Would've,O
51614,2559,bitten,O
51615,2559,your,O
51616,2559,hand,O
51617,2559,off,O
51618,2559,for,O
51619,2559,that,O
51620,2559,#COYS,O
51621,2559,#THFC,O
51623,2560,RT,O
51624,2560,@_marisataurus,O
51625,2560,:,O
51626,2560,@DIRECTV,O
51627,2560,HOW,O
51628,2560,ARE,O
51629,2560,YOU,O
51630,2560,GONNA,O
51631,2560,DO,O
51632,2560,THIS,O
51633,2560,ON,O
51634,2560,THE,O
51635,2560,LAST,O
51636,2560,SUNDAY,O
51637,2560,NIGHT,O
51638,2560,GAME,O
51639,2560,OF,O
51640,2560,THE,O
51641,2560,SEASON,O
51643,2561,RT,O
51644,2561,@CommonWhiteGirI,O
51645,2561,:,O
51646,2561,Instagram,B-corporation
51647,2561,tomorrow,O
51648,2561,http://t.co/OGGQinEKrl,O
51650,2562,RT,O
51651,2562,@Colts,O
51652,2562,:,O
51653,2562,END,O
51654,2562,OF,O
51655,2562,1ST,O
51656,2562,#INDvsTEN,O
51657,2562,Check,O
51658,2562,out,O
51659,2562,http://t.co/U8SA2xwMhY,O
51660,2562,for,O
51661,2562,more,O
51662,2562,game,O
51663,2562,stats,O
51664,2562,.,O
51665,2562,http://t.co/zfKj7u74Xc,O
51667,2563,C'MON,O
51668,2563,GUYSSS,O
51669,2563,!!!!,O
51670,2563,HURRY,O
51671,2563,UP,O
51672,2563,!!!,O
51673,2563,PLS,O
51674,2563,DO,O
51675,2563,FOLLOW,O
51676,2563,@camerondallas,O
51677,2563,FOR,O
51678,2563,#CamTo4Mill,O
51679,2563,x1047,O
51681,2564,January,O
51682,2564,has,O
51683,2564,came,O
51684,2564,and,O
51685,2564,gone,O
51686,2564,....,O
51687,2564,Smh,O
51689,2565,RT,O
51690,2565,@2sharB,O
51691,2565,:,O
51692,2565,I,O
51693,2565,wish,O
51694,2565,my,O
51695,2565,GPA,O
51696,2565,would,O
51697,2565,go,O
51698,2565,up,O
51699,2565,on,O
51700,2565,a,O
51701,2565,Tuesday,O
51703,2566,@HxzeEX,O
51704,2566,pretty,O
51705,2566,sure,O
51706,2566,i,O
51707,2566,wasn't,O
51708,2566,in,O
51709,2566,Cure,O
51710,2566,when,O
51711,2566,and,O
51712,2566,if,O
51713,2566,you,O
51714,2566,joined,O
51715,2566,o.O,O
51716,2566,maybe,O
51717,2566,the,O
51718,2566,2nd,O
51719,2566,gen,O
51720,2566,Cure,O
51721,2566,that,O
51722,2566,was,O
51723,2566,around,O
51724,2566,for,O
51725,2566,a,O
51726,2566,little,O
51728,2567,RT,O
51729,2567,@KoreaWordID,O
51730,2567,:,O
51731,2567,"""",O
51732,2567,Hidup,O
51733,2567,itu,O
51734,2567,ujian,O
51735,2567,.,O
51736,2567,Jadi,O
51737,2567,jangan,O
51738,2567,berpikir,O
51739,2567,untuk,O
51740,2567,melarikan,O
51741,2567,diri,O
51742,2567,dan,O
51743,2567,cobalah,O
51744,2567,untuk,O
51745,2567,menemukan,O
51746,2567,jalanmu,O
51747,2567,sendiri,O
51748,2567,".""",O
51749,2567,-,O
51750,2567,Master,O
51751,2567,'s,O
51752,2567,Sun,O
51753,2567,"""",O
51755,2568,RT,O
51756,2568,@jent_87,O
51757,2568,:,O
51758,2568,1,O
51759,2568,.,O
51760,2568,Why,O
51761,2568,is,O
51762,2568,my,O
51763,2568,friend,O
51764,2568,following,O
51765,2568,someone,O
51766,2568,from,O
51767,2568,The,B-corporation
51768,2568,Sun,I-corporation
51769,2568,?.....,O
51770,2568,2,O
51771,2568,.,O
51772,2568,Why,O
51773,2568,is,O
51774,2568,their,O
51775,2568,tweet,O
51776,2568,coming,O
51777,2568,up,O
51778,2568,on,O
51779,2568,my,O
51780,2568,timeline,O
51781,2568,?....,O
51782,2568,No,O
51783,2568,...,O
51784,2568,just,O
51785,2568,no,O
51786,2568,!,O
51788,2569,RT,O
51789,2569,@ESPNNBA,O
51790,2569,:,O
51791,2569,Hassan,B-person
51792,2569,Whiteside,I-person
51793,2569,on,O
51794,2569,his,O
51795,2569,1st,O
51796,2569,career,O
51797,2569,triple-double,O
51798,2569,:,O
51799,2569,"""",O
51800,2569,I'm,O
51801,2569,just,O
51802,2569,trying,O
51803,2569,to,O
51804,2569,get,O
51805,2569,my,O
51806,2569,NBA,B-corporation
51807,2569,2K,O
51808,2569,rating,O
51809,2569,up,O
51810,2569,".""",O
51812,2570,"""",O
51813,2570,@JennerAcosta,O
51814,2570,:,O
51815,2570,LOL,O
51816,2570,.,O
51817,2570,Going,O
51818,2570,thru,O
51819,2570,this,O
51820,2570,again,O
51821,2570,.,O
51822,2570,They,O
51823,2570,just,O
51824,2570,don't,O
51825,2570,die,O
51826,2570,easy,O
51827,2570,.,O
51828,2570,Abortion,O
51829,2570,Monday,O
51830,2570,http://t.co/mD3ZBkfmZs,O
51831,2570,"""",O
51832,2570,RT,O
51834,2571,2nd,O
51835,2571,semester,O
51836,2571,already,O
51837,2571,stressing,O
51838,2571,me,O
51839,2571,out,O
51841,2572,Oh,O
51842,2572,great,O
51843,2572,time,O
51844,2572,to,O
51845,2572,change,O
51846,2572,my,O
51847,2572,Akron,B-group
51848,2572,Zips,I-group
51849,2572,password,O
51850,2572,...,O
51851,2572,for,O
51852,2572,the,O
51853,2572,12th,O
51854,2572,semester,O
51855,2572,.,O
51856,2572,I'm,O
51857,2572,all,O
51858,2572,out,O
51859,2572,of,O
51860,2572,passwords,O
51861,2572,damnit,O
51862,2572,!,O
51864,2573,RT,O
51865,2573,@josh_baldwin,O
51866,2573,:,O
51867,2573,Seahawks,B-group
51868,2573,Sunday,O
51869,2573,!,O
51870,2573,@WestWaYoungLife,O
51871,2573,#ylgw15,O
51872,2573,http://t.co/pu5GS2Dhb4,O
51874,2574,RT,O
51875,2574,@Hardwick_SWFC,O
51876,2574,:,O
51877,2574,Fulham,B-group
51878,2574,away,O
51879,2574,is,O
51880,2574,technically,O
51881,2574,tomorrow,O
51882,2574,",",O
51883,2574,oh,O
51884,2574,aye,O
51885,2574,.,O
51887,2575,RT,O
51888,2575,@vidaandco,O
51889,2575,:,O
51890,2575,Friday,O
51891,2575,http://t.co/6EgFyuHXdM,O
51893,2576,RT,O
51894,2576,@Things4GirIs,O
51895,2576,:,O
51896,2576,PSA,O
51897,2576,RED,B-product
51898,2576,VELVET,I-product
51899,2576,OREOS,I-product
51900,2576,COME,O
51901,2576,OUT,O
51902,2576,FEBRUARY,O
51903,2576,2nd,O
51904,2576,RT,O
51905,2576,TO,O
51906,2576,SAVE,O
51907,2576,A,O
51908,2576,LIFE,O
51909,2576,http://t.co/OCc3T5T1vu,O
51911,2577,RT,O
51912,2577,@K0D3xR3D,O
51913,2577,:,O
51914,2577,I,O
51915,2577,believe,O
51916,2577,in,O
51917,2577,2nd,O
51918,2577,chances,O
51919,2577,.,O
51920,2577,Just,O
51921,2577,not,O
51922,2577,for,O
51923,2577,the,O
51924,2577,same,O
51925,2577,mistake,O
51926,2577,.,O
51928,2578,Lowkey,O
51929,2578,Thursday,O
51930,2578,?,O
51932,2579,RT,O
51933,2579,@mitchgrassi,O
51934,2579,:,O
51935,2579,ppl,O
51936,2579,have,O
51937,2579,a,O
51938,2579,wide,O
51939,2579,variety,O
51940,2579,of,O
51941,2579,interests,O
51942,2579,and,O
51943,2579,that,O
51944,2579,'s,O
51945,2579,great,O
51946,2579,.,O
51947,2579,I,O
51948,2579,was,O
51949,2579,obsessed,O
51950,2579,with,O
51951,2579,ring-tailed,O
51952,2579,lemurs,O
51953,2579,in,O
51954,2579,1st,O
51955,2579,grade,O
51957,2580,@austinkaelyn,O
51958,2580,oh,O
51959,2580,its,O
51960,2580,just,O
51961,2580,that,O
51962,2580,you,O
51963,2580,reminded,O
51964,2580,me,O
51965,2580,that,O
51966,2580,it,O
51967,2580,comes,O
51968,2580,out,O
51969,2580,tomorrow,O
51970,2580,lol,O
51972,2581,RT,O
51973,2581,@Jonbuckhouse,O
51974,2581,:,O
51975,2581,Your,O
51976,2581,right,O
51977,2581,@GabbySidibe,O
51978,2581,It,O
51979,2581,is,O
51980,2581,an,O
51981,2581,amazing,O
51982,2581,show,O
51983,2581,!,O
51984,2581,Can't,O
51985,2581,wait,O
51986,2581,until,O
51987,2581,Wednesday,O
51988,2581,!,O
51989,2581,Your,O
51990,2581,amazing,O
51991,2581,Gabourey,B-person
51992,2581,!,O
51993,2581,#Empire,O
51994,2581,@EmpireFOX,O
51996,2582,RT,O
51997,2582,@nbcsnl,O
51998,2582,:,O
51999,2582,Getting,O
52000,2582,ready,O
52001,2582,for,O
52002,2582,our,O
52003,2582,final,O
52004,2582,new,O
52005,2582,show,O
52006,2582,of,O
52007,2582,2014,O
52008,2582,.,O
52009,2582,Gonna,O
52010,2582,be,O
52011,2582,a,O
52012,2582,good,O
52013,2582,one,O
52014,2582,--,O
52015,2582,Amy,B-person
52016,2582,Adams,I-person
52017,2582,and,O
52018,2582,@onedirection,O
52019,2582,Saturday,O
52020,2582,!,O
52021,2582,#SNL,O
52023,2583,(,O
52024,2583,2/2,O
52025,2583,),O
52026,2583,Proud,O
52027,2583,that,O
52028,2583,the,O
52029,2583,1st,O
52030,2583,modern,O
52031,2583,Olympic,O
52032,2583,Champion,O
52033,2583,is,O
52034,2583,James,B-person
52035,2583,Brendan,I-person
52036,2583,Connolly,I-person
52037,2583,of,O
52038,2583,#Southie,B-location
52039,2583,.,O
52040,2583,The,O
52041,2583,world,O
52042,2583,will,O
52043,2583,see,O
52044,2583,Boston,B-location
52045,2583,at,O
52046,2583,its,O
52047,2583,finest,O
52048,2583,#Boston2024,O
52050,2584,Winter,O
52051,2584,Weather,O
52052,2584,Advisory,O
52053,2584,has,O
52054,2584,been,O
52055,2584,issued,O
52056,2584,for,O
52057,2584,the,O
52058,2584,following,O
52059,2584,areas,O
52060,2584,:,O
52061,2584,East,B-location
52062,2584,Slopes,I-location
52063,2584,of,I-location
52064,2584,the,I-location
52065,2584,Washington,I-location
52066,2584,Cascades-WA,I-location
52067,2584,.,O
52068,2584,Effective,O
52069,2584,until,O
52070,2584,04:00,O
52071,2584,PM,O
52072,2584,PST,O
52073,2584,Sat,O
52075,2585,the,O
52076,2585,sun,O
52077,2585,isn't,O
52078,2585,even,O
52079,2585,up,O
52080,2585,yet,O
52081,2585,and,O
52082,2585,today,O
52083,2585,already,O
52084,2585,sucks,O
52085,2585,:-),O
52087,2586,I,O
52088,2586,love,O
52089,2586,February,O
52091,2587,Also,O
52092,2587,having,O
52093,2587,a,O
52094,2587,hard,O
52095,2587,time,O
52096,2587,figuring,O
52097,2587,out,O
52098,2587,how,O
52099,2587,CBHS,B-group
52100,2587,is,O
52101,2587,third,O
52102,2587,in,O
52103,2587,the,O
52104,2587,D2,O
52105,2587,poll,O
52106,2587,.,O
52107,2587,Briarcrest,B-group
52108,2587,is,O
52109,2587,5th,O
52110,2587,",",O
52111,2587,St,B-group
52112,2587,.,I-group
52113,2587,George,I-group
52114,2587,'s,O
52115,2587,6th,O
52116,2587,and,O
52117,2587,Lausanne,B-group
52118,2587,10th,O
52119,2587,.,O
52121,2588,Flood,O
52122,2588,Warning,O
52123,2588,issued,O
52124,2588,January,O
52125,2588,04,O
52126,2588,at,O
52127,2588,11:14,O
52128,2588,AM,O
52129,2588,CST,O
52130,2588,until,O
52131,2588,January,O
52132,2588,08,O
52133,2588,at,O
52134,2588,4:17,O
52135,2588,AM,O
52136,2588,CST,O
52137,2588,by,O
52138,2588,NWS,O
52139,2588,http://t.co/balHWkyFwK,O
52140,2588,(,O
52141,2588,TX,O
52142,2588,),O
52144,2589,NASCAR,B-corporation
52145,2589,'s,O
52146,2589,Popular,O
52147,2589,Regional,O
52148,2589,Series,O
52149,2589,",",O
52150,2589,ACT,O
52151,2589,Return,O
52152,2589,to,O
52153,2589,Help,O
52154,2589,Celebrate,O
52155,2589,25th,O
52156,2589,...,O
52157,2589,-,O
52158,2589,RaceDayCT,O
52159,2589,http://t.co/fYjrBS1QW0,O
52160,2589,#nascar,O
52162,2590,http://t.co/pITtMDYutK,O
52163,2590,December,O
52164,2590,22,O
52165,2590,",",O
52166,2590,2014,O
52167,2590,at,O
52168,2590,10:47,O
52169,2590,PM,O
52171,2591,RT,O
52172,2591,@Zendaya,O
52173,2591,:,O
52174,2591,WISE,O
52175,2591,Wednesday,O
52176,2591,:,O
52177,2591,If,O
52178,2591,we,O
52179,2591,did,O
52180,2591,the,O
52181,2591,things,O
52182,2591,we,O
52183,2591,are,O
52184,2591,capable,O
52185,2591,of,O
52186,2591,doing,O
52187,2591,",",O
52188,2591,we,O
52189,2591,would,O
52190,2591,literally,O
52191,2591,astound,O
52192,2591,ourselves,O
52193,2591,.,O
52194,2591,~,O
52195,2591,Thomas,B-person
52196,2591,A,I-person
52197,2591,Edison,I-person
52199,2592,RT,O
52200,2592,@sosadtoday,O
52201,2592,:,O
52202,2592,sad,O
52203,2592,tomorrow,O
52205,2593,Beauty,O
52206,2593,:,O
52207,2593,http://t.co/hCmGrZNvEr,O
52208,2593,#9764,O
52209,2593,Sun,O
52210,2593,Age,O
52211,2593,Control,O
52212,2593,Firming,O
52213,2593,&amp;,O
52214,2593,Comforting,O
52215,2593,Radiant,O
52216,2593,Tan,O
52217,2593,Spf,O
52218,2593,30-125Ml/,O
52219,2593,4.2,O
52220,2593,Oz,O
52221,2593,#4615,O
52222,2593,...,O
52223,2593,http://t.co/KsQodAi7ki,O
52225,2594,Another,O
52226,2594,hour,O
52227,2594,!,O
52228,2594,It,O
52229,2594,'s,O
52230,2594,December,O
52231,2594,19,O
52232,2594,",",O
52233,2594,2014,O
52234,2594,at,O
52235,2594,02:51,O
52236,2594,PM,O
52237,2594,http://t.co/A7J0Q6CvBH,O
52238,2594,(,O
52239,2594,via,O
52240,2594,Twitter,B-corporation
52241,2594,.....,O
52242,2594,http://t.co/VZgBlV2DR2,O
52243,2594,),O
52244,2594,http://t.co/SEuyvw5B8q,O
52246,2595,RT,O
52247,2595,@WorkIsntEasy,O
52248,2595,:,O
52249,2595,sittin,O
52250,2595,in,O
52251,2595,class,O
52252,2595,tomorrow,O
52253,2595,like,O
52254,2595,http://t.co/ysWaSzcum4,O
52256,2596,@L1FN,O
52257,2596,http://t.co/oo2QOHKXs5,O
52258,2596,December,O
52259,2596,19,O
52260,2596,",",O
52261,2596,2014,O
52262,2596,at,O
52263,2596,02:44,O
52264,2596,PM,O
52266,2597,Picture,O
52267,2597,Of,O
52268,2597,City,B-location
52269,2597,Of,I-location
52270,2597,New,I-location
52271,2597,York,I-location
52272,2597,Fire,O
52273,2597,Department,O
52274,2597,Ladder,B-group
52275,2597,Company,I-group
52276,2597,25,I-group
52277,2597,.,O
52278,2597,Photo,O
52279,2597,Taken,O
52280,2597,Tuesday,O
52281,2597,Janua,O
52282,2597,...,O
52283,2597,http://t.co/lbohLRZwOD,O
52284,2597,http://t.co/Xvs0iyVyKc,O
52286,2598,Special,O
52287,2598,Weather,O
52288,2598,Statement,O
52289,2598,issued,O
52290,2598,December,O
52291,2598,12,O
52292,2598,at,O
52293,2598,6:47,O
52294,2598,AM,O
52295,2598,MST,O
52296,2598,by,O
52297,2598,NWS,O
52298,2598,http://t.co/hbKgl3EnTh,O
52300,2599,@nickollamoste,O
